interaction_id,user_id,hotel_id,interaction_type,timestamp,session_id
INT_04525,USER_525,HOTEL_343,search,2025-07-26 15:11:05,SESSION_00286
INT_04526,USER_939,HOTEL_417,view,2025-08-24 10:48:00,SESSION_00240
INT_04527,USER_194,HOTEL_184,search,2025-08-04 15:50:27,SESSION_01066
INT_04528,USER_672,HOTEL_032,favourite,2025-06-30 07:46:14,SESSION_01221
INT_04529,USER_785,HOTEL_289,view,2025-06-30 14:58:14,SESSION_00517
INT_04530,USER_380,HOTEL_409,book,2025-08-23 08:27:31,SESSION_01343
INT_04531,USER_211,HOTEL_457,view,2025-07-25 09:00:41,SESSION_00592
INT_04532,USER_706,HOTEL_147,view,2025-06-18 00:07:50,SESSION_01172
INT_04533,USER_546,HOTEL_369,view,2025-07-30 11:25:21,SESSION_00812
INT_04534,USER_079,HOTEL_220,view,2025-08-05 20:37:17,SESSION_01612
INT_04535,USER_846,HOTEL_233,book,2025-07-16 18:39:39,SESSION_00756
INT_04536,USER_465,HOTEL_092,book,2025-08-29 15:42:12,SESSION_01477
INT_04537,USER_352,HOTEL_350,click,2025-08-19 09:10:02,SESSION_01003
INT_04538,USER_003,HOTEL_214,click,2025-08-28 19:47:10,SESSION_01147
INT_04539,USER_304,HOTEL_230,click,2025-07-23 06:10:23,SESSION_01182
INT_04540,USER_479,HOTEL_158,search,2025-06-22 00:45:52,SESSION_01176
INT_04541,USER_606,HOTEL_057,click,2025-08-12 01:17:10,SESSION_01014
INT_04542,USER_480,HOTEL_093,book,2025-07-23 04:16:20,SESSION_00180
INT_04543,USER_813,HOTEL_499,favourite,2025-08-01 03:17:56,SESSION_01230
INT_04544,USER_286,HOTEL_412,view,2025-06-29 07:52:37,SESSION_01469
INT_04545,USER_210,HOTEL_393,view,2025-06-25 22:38:11,SESSION_00925
INT_04546,USER_809,HOTEL_253,view,2025-06-09 01:10:56,SESSION_00459
INT_04547,USER_208,HOTEL_387,view,2025-06-27 11:07:45,SESSION_01386
INT_04548,USER_260,HOTEL_403,view,2025-07-12 10:25:29,SESSION_01054
INT_04549,USER_943,HOTEL_278,search,2025-06-26 02:38:53,SESSION_01086
INT_04550,USER_982,HOTEL_372,click,2025-07-31 08:15:58,SESSION_00915
INT_04551,USER_203,HOTEL_177,view,2025-07-08 22:59:40,SESSION_00682
INT_04552,USER_888,HOTEL_472,favourite,2025-08-30 05:42:12,SESSION_01014
INT_04553,USER_954,HOTEL_256,click,2025-07-03 11:54:37,SESSION_01325
INT_04554,USER_306,HOTEL_119,click,2025-08-29 15:02:33,SESSION_00375
INT_04555,USER_774,HOTEL_145,book,2025-07-03 05:51:50,SESSION_00129
INT_04556,USER_835,HOTEL_226,view,2025-08-15 03:53:23,SESSION_01034
INT_04557,USER_673,HOTEL_287,view,2025-06-08 10:45:07,SESSION_01513
INT_04558,USER_981,HOTEL_240,book,2025-07-10 11:14:25,SESSION_00750
INT_04559,USER_836,HOTEL_216,view,2025-07-02 09:11:06,SESSION_01644
INT_04560,USER_361,HOTEL_297,book,2025-06-29 15:07:32,SESSION_01311
INT_04561,USER_763,HOTEL_437,click,2025-08-31 17:33:09,SESSION_00415
INT_04562,USER_572,HOTEL_120,click,2025-07-23 00:12:03,SESSION_00751
INT_04563,USER_911,HOTEL_169,book,2025-06-28 16:48:19,SESSION_00003
INT_04564,USER_593,HOTEL_120,favourite,2025-07-25 09:11:29,SESSION_01514
INT_04565,USER_300,HOTEL_329,favourite,2025-08-23 13:35:49,SESSION_01110
INT_04566,USER_866,HOTEL_488,view,2025-07-20 01:23:19,SESSION_00673
INT_04567,USER_787,HOTEL_043,click,2025-06-12 23:30:05,SESSION_01267
INT_04568,USER_277,HOTEL_344,view,2025-06-14 13:15:27,SESSION_01630
INT_04569,USER_524,HOTEL_188,favourite,2025-06-09 21:41:58,SESSION_01462
INT_04570,USER_986,HOTEL_335,view,2025-06-29 01:17:10,SESSION_00416
INT_04571,USER_943,HOTEL_049,favourite,2025-07-11 21:38:45,SESSION_01146
INT_04572,USER_607,HOTEL_172,search,2025-08-12 07:15:05,SESSION_00541
INT_04573,USER_484,HOTEL_056,view,2025-07-21 14:40:39,SESSION_01200
INT_04574,USER_867,HOTEL_065,favourite,2025-06-13 18:16:35,SESSION_00590
INT_04575,USER_283,HOTEL_287,click,2025-07-21 14:32:26,SESSION_01437
INT_04576,USER_920,HOTEL_366,view,2025-06-25 01:34:28,SESSION_00754
INT_04577,USER_107,HOTEL_146,click,2025-09-02 23:23:12,SESSION_00045
INT_04578,USER_404,HOTEL_094,view,2025-07-09 00:29:53,SESSION_00676
INT_04579,USER_809,HOTEL_483,book,2025-07-19 13:09:10,SESSION_00981
INT_04580,USER_001,HOTEL_370,click,2025-07-16 07:48:39,SESSION_01278
INT_04581,USER_402,HOTEL_379,favourite,2025-08-16 18:11:28,SESSION_00939
INT_04582,USER_053,HOTEL_255,search,2025-06-16 02:36:20,SESSION_00295
INT_04583,USER_500,HOTEL_468,search,2025-08-02 17:07:58,SESSION_00679
INT_04584,USER_307,HOTEL_021,click,2025-07-19 23:05:15,SESSION_00745
INT_04585,USER_367,HOTEL_492,view,2025-08-10 03:39:43,SESSION_00298
INT_04586,USER_691,HOTEL_463,search,2025-07-12 06:11:53,SESSION_01608
INT_04587,USER_869,HOTEL_400,book,2025-07-27 04:03:26,SESSION_00572
INT_04588,USER_996,HOTEL_072,view,2025-07-09 04:55:07,SESSION_00545
INT_04589,USER_528,HOTEL_227,view,2025-07-07 08:48:37,SESSION_01438
INT_04590,USER_506,HOTEL_451,click,2025-08-22 14:48:48,SESSION_00669
INT_04591,USER_287,HOTEL_419,view,2025-06-23 20:57:07,SESSION_00191
INT_04592,USER_996,HOTEL_064,click,2025-06-26 14:05:03,SESSION_00729
INT_04593,USER_671,HOTEL_204,search,2025-07-27 00:55:56,SESSION_00567
INT_04594,USER_072,HOTEL_344,book,2025-06-21 06:45:43,SESSION_01486
INT_04595,USER_277,HOTEL_137,click,2025-08-02 21:18:42,SESSION_01588
INT_04596,USER_423,HOTEL_063,click,2025-08-23 17:37:16,SESSION_01169
INT_04597,USER_172,HOTEL_216,view,2025-06-20 13:17:55,SESSION_01099
INT_04598,USER_337,HOTEL_078,click,2025-06-12 01:56:40,SESSION_00888
INT_04599,USER_678,HOTEL_375,search,2025-08-30 00:07:31,SESSION_01167
INT_04600,USER_316,HOTEL_404,view,2025-06-09 07:17:06,SESSION_00821
INT_04601,USER_740,HOTEL_275,favourite,2025-06-07 23:22:54,SESSION_00819
INT_04602,USER_726,HOTEL_443,click,2025-07-24 20:09:11,SESSION_01162
INT_04603,USER_672,HOTEL_050,view,2025-07-03 02:28:13,SESSION_00776
INT_04604,USER_598,HOTEL_423,search,2025-09-02 20:54:12,SESSION_00642
INT_04605,USER_429,HOTEL_317,view,2025-07-01 17:10:49,SESSION_00451
INT_04606,USER_527,HOTEL_045,view,2025-08-01 00:24:31,SESSION_00104
INT_04607,USER_786,HOTEL_302,click,2025-06-14 23:11:05,SESSION_01110
INT_04608,USER_213,HOTEL_450,click,2025-06-22 21:09:13,SESSION_01335
INT_04609,USER_563,HOTEL_060,book,2025-09-02 14:57:33,SESSION_01373
INT_04610,USER_836,HOTEL_045,view,2025-06-05 11:27:04,SESSION_00817
INT_04611,USER_603,HOTEL_392,view,2025-07-11 16:22:12,SESSION_00331
INT_04612,USER_123,HOTEL_353,view,2025-06-18 16:06:18,SESSION_00618
INT_04613,USER_194,HOTEL_221,view,2025-06-06 05:10:23,SESSION_01516
INT_04614,USER_275,HOTEL_422,view,2025-07-14 18:02:10,SESSION_00792
INT_04615,USER_494,HOTEL_497,view,2025-07-23 07:47:03,SESSION_01007
INT_04616,USER_797,HOTEL_388,view,2025-07-15 14:41:41,SESSION_00069
INT_04617,USER_090,HOTEL_227,view,2025-06-06 18:35:47,SESSION_00149
INT_04618,USER_126,HOTEL_475,favourite,2025-07-06 12:26:40,SESSION_01417
INT_04619,USER_439,HOTEL_299,view,2025-07-27 23:11:03,SESSION_00178
INT_04620,USER_936,HOTEL_497,click,2025-07-28 12:43:21,SESSION_00382
INT_04621,USER_989,HOTEL_332,book,2025-08-06 08:22:56,SESSION_00110
INT_04622,USER_905,HOTEL_494,search,2025-07-09 04:15:31,SESSION_00355
INT_04623,USER_731,HOTEL_353,book,2025-06-13 13:15:06,SESSION_01332
INT_04624,USER_715,HOTEL_322,click,2025-08-30 01:10:30,SESSION_00186
INT_04625,USER_639,HOTEL_265,click,2025-08-30 00:26:49,SESSION_00070
INT_04626,USER_384,HOTEL_288,book,2025-06-23 05:17:44,SESSION_00563
INT_04627,USER_593,HOTEL_469,view,2025-08-31 00:32:49,SESSION_00262
INT_04628,USER_695,HOTEL_068,book,2025-08-17 16:55:04,SESSION_00198
INT_04629,USER_895,HOTEL_211,search,2025-06-15 09:05:11,SESSION_00203
INT_04630,USER_543,HOTEL_016,view,2025-06-15 14:52:59,SESSION_01105
INT_04631,USER_985,HOTEL_184,favourite,2025-08-09 14:47:37,SESSION_01340
INT_04632,USER_891,HOTEL_201,book,2025-06-23 05:32:17,SESSION_00147
INT_04633,USER_446,HOTEL_391,search,2025-07-09 15:03:43,SESSION_00788
INT_04634,USER_927,HOTEL_440,book,2025-06-12 00:12:10,SESSION_00198
INT_04635,USER_587,HOTEL_411,click,2025-09-02 17:53:01,SESSION_00156
INT_04636,USER_230,HOTEL_368,book,2025-06-14 06:20:52,SESSION_01388
INT_04637,USER_578,HOTEL_496,click,2025-06-09 16:48:32,SESSION_01632
INT_04638,USER_644,HOTEL_304,search,2025-08-23 14:07:37,SESSION_00801
INT_04639,USER_995,HOTEL_127,book,2025-08-12 04:41:31,SESSION_00886
INT_04640,USER_944,HOTEL_332,click,2025-06-15 01:55:38,SESSION_00600
INT_04641,USER_881,HOTEL_166,view,2025-07-24 23:01:20,SESSION_01651
INT_04642,USER_943,HOTEL_459,search,2025-06-30 23:59:57,SESSION_00328
INT_04643,USER_896,HOTEL_110,search,2025-07-24 22:00:50,SESSION_01485
INT_04644,USER_319,HOTEL_373,view,2025-08-01 09:27:46,SESSION_01600
INT_04645,USER_561,HOTEL_327,view,2025-08-23 05:46:49,SESSION_01326
INT_04646,USER_584,HOTEL_407,book,2025-06-06 15:46:25,SESSION_00494
INT_04647,USER_688,HOTEL_392,view,2025-09-02 21:40:25,SESSION_00075
INT_04648,USER_133,HOTEL_085,book,2025-07-14 10:20:59,SESSION_00975
INT_04649,USER_364,HOTEL_002,view,2025-06-11 09:03:10,SESSION_01042
INT_04650,USER_462,HOTEL_472,click,2025-07-19 08:56:55,SESSION_00172
INT_04651,USER_069,HOTEL_413,search,2025-08-29 16:10:26,SESSION_01174
INT_04652,USER_550,HOTEL_390,click,2025-06-19 12:32:50,SESSION_00302
INT_04653,USER_996,HOTEL_208,view,2025-06-10 06:59:45,SESSION_00182
INT_04654,USER_052,HOTEL_348,click,2025-07-18 11:26:43,SESSION_01423
INT_04655,USER_600,HOTEL_209,book,2025-08-20 02:17:59,SESSION_00159
INT_04656,USER_051,HOTEL_136,view,2025-07-10 01:56:48,SESSION_01327
INT_04657,USER_142,HOTEL_233,book,2025-07-16 03:48:09,SESSION_00639
INT_04658,USER_240,HOTEL_005,view,2025-08-16 07:41:27,SESSION_00163
INT_04659,USER_168,HOTEL_069,click,2025-08-20 11:41:49,SESSION_00565
INT_04660,USER_082,HOTEL_100,book,2025-06-15 23:03:41,SESSION_00587
INT_04661,USER_704,HOTEL_453,click,2025-07-23 07:20:16,SESSION_00673
INT_04662,USER_897,HOTEL_163,click,2025-07-30 18:18:57,SESSION_00348
INT_04663,USER_650,HOTEL_203,favourite,2025-06-12 18:49:49,SESSION_00397
INT_04664,USER_325,HOTEL_385,view,2025-06-11 00:09:37,SESSION_01162
INT_04665,USER_089,HOTEL_001,view,2025-06-12 21:03:54,SESSION_01172
INT_04666,USER_764,HOTEL_167,view,2025-06-11 13:19:10,SESSION_01657
INT_04667,USER_092,HOTEL_061,view,2025-09-01 13:17:59,SESSION_01204
INT_04668,USER_976,HOTEL_090,search,2025-07-13 00:53:27,SESSION_01229
INT_04669,USER_755,HOTEL_185,view,2025-06-28 23:07:22,SESSION_00228
INT_04670,USER_485,HOTEL_411,click,2025-07-22 19:55:08,SESSION_00666
INT_04671,USER_434,HOTEL_156,favourite,2025-07-25 09:03:08,SESSION_00796
INT_04672,USER_987,HOTEL_164,view,2025-07-30 16:50:27,SESSION_00146
INT_04673,USER_622,HOTEL_153,view,2025-07-18 07:22:34,SESSION_00961
INT_04674,USER_839,HOTEL_197,search,2025-08-10 12:30:44,SESSION_01246
INT_04675,USER_432,HOTEL_348,view,2025-06-28 03:30:17,SESSION_01013
INT_04676,USER_249,HOTEL_008,search,2025-07-30 13:44:19,SESSION_00848
INT_04677,USER_718,HOTEL_280,view,2025-08-18 17:09:42,SESSION_01163
INT_04678,USER_046,HOTEL_429,book,2025-07-01 23:01:13,SESSION_01612
INT_04679,USER_008,HOTEL_443,view,2025-07-23 18:13:57,SESSION_00341
INT_04680,USER_830,HOTEL_023,click,2025-07-13 06:29:40,SESSION_00563
INT_04681,USER_722,HOTEL_135,book,2025-07-18 13:54:02,SESSION_01573
INT_04682,USER_005,HOTEL_028,book,2025-07-07 03:56:47,SESSION_01464
INT_04683,USER_824,HOTEL_493,view,2025-06-22 20:39:16,SESSION_00091
INT_04684,USER_096,HOTEL_387,book,2025-06-14 15:44:16,SESSION_00846
INT_04685,USER_113,HOTEL_198,view,2025-07-13 13:13:07,SESSION_01100
INT_04686,USER_238,HOTEL_178,click,2025-07-27 04:55:05,SESSION_01658
INT_04687,USER_214,HOTEL_361,view,2025-08-10 05:08:50,SESSION_00931
INT_04688,USER_425,HOTEL_357,view,2025-08-31 12:01:20,SESSION_00012
INT_04689,USER_330,HOTEL_463,search,2025-06-19 12:12:04,SESSION_01526
INT_04690,USER_051,HOTEL_169,click,2025-07-09 09:10:16,SESSION_00684
INT_04691,USER_467,HOTEL_471,view,2025-07-01 20:42:11,SESSION_00242
INT_04692,USER_116,HOTEL_449,book,2025-07-18 12:49:09,SESSION_00284
INT_04693,USER_917,HOTEL_070,search,2025-08-22 04:49:44,SESSION_01256
INT_04694,USER_544,HOTEL_476,click,2025-08-28 09:07:40,SESSION_01414
INT_04695,USER_033,HOTEL_249,click,2025-07-21 18:12:42,SESSION_01434
INT_04696,USER_731,HOTEL_415,view,2025-06-22 07:33:12,SESSION_00096
INT_04697,USER_942,HOTEL_223,book,2025-07-04 09:14:53,SESSION_00863
INT_04698,USER_339,HOTEL_381,click,2025-08-12 01:13:51,SESSION_00084
INT_04699,USER_570,HOTEL_448,click,2025-06-05 19:45:43,SESSION_01099
INT_04700,USER_159,HOTEL_028,click,2025-07-19 05:26:24,SESSION_01303
INT_04701,USER_387,HOTEL_344,view,2025-06-11 05:01:28,SESSION_00550
INT_04702,USER_047,HOTEL_182,search,2025-08-25 03:27:01,SESSION_00294
INT_04703,USER_390,HOTEL_221,click,2025-06-12 09:44:45,SESSION_00881
INT_04704,USER_522,HOTEL_293,view,2025-07-15 05:10:43,SESSION_00232
INT_04705,USER_651,HOTEL_233,book,2025-08-05 04:34:20,SESSION_00952
INT_04706,USER_805,HOTEL_045,view,2025-08-29 18:46:18,SESSION_01601
INT_04707,USER_902,HOTEL_324,view,2025-07-22 01:26:24,SESSION_01400
INT_04708,USER_197,HOTEL_002,click,2025-06-25 20:16:08,SESSION_00963
INT_04709,USER_002,HOTEL_100,view,2025-07-22 10:41:43,SESSION_00246
INT_04710,USER_967,HOTEL_173,click,2025-06-05 13:21:55,SESSION_00637
INT_04711,USER_878,HOTEL_235,search,2025-07-06 07:18:25,SESSION_01085
INT_04712,USER_522,HOTEL_201,click,2025-07-07 21:33:00,SESSION_01599
INT_04713,USER_365,HOTEL_366,click,2025-07-12 07:44:35,SESSION_01322
INT_04714,USER_583,HOTEL_176,view,2025-06-19 09:31:59,SESSION_00239
INT_04715,USER_795,HOTEL_347,favourite,2025-06-13 15:52:33,SESSION_01408
INT_04716,USER_916,HOTEL_162,book,2025-07-28 07:08:45,SESSION_01632
INT_04717,USER_240,HOTEL_419,view,2025-07-28 10:41:13,SESSION_00927
INT_04718,USER_911,HOTEL_148,view,2025-07-25 16:59:24,SESSION_01656
INT_04719,USER_401,HOTEL_195,search,2025-07-26 12:54:56,SESSION_01127
INT_04720,USER_379,HOTEL_010,search,2025-07-03 08:02:56,SESSION_01205
INT_04721,USER_639,HOTEL_401,click,2025-07-06 11:56:16,SESSION_00546
INT_04722,USER_470,HOTEL_093,click,2025-08-26 07:22:29,SESSION_00519
INT_04723,USER_632,HOTEL_087,click,2025-06-16 07:09:55,SESSION_01545
INT_04724,USER_784,HOTEL_258,view,2025-07-14 19:53:32,SESSION_01456
INT_04725,USER_929,HOTEL_149,click,2025-06-24 23:56:38,SESSION_01550
INT_04726,USER_043,HOTEL_148,book,2025-08-06 09:11:41,SESSION_01440
INT_04727,USER_393,HOTEL_157,click,2025-08-12 22:02:18,SESSION_01099
INT_04728,USER_016,HOTEL_079,view,2025-07-21 08:04:07,SESSION_01475
INT_04729,USER_005,HOTEL_316,view,2025-07-19 03:05:05,SESSION_00681
INT_04730,USER_133,HOTEL_385,click,2025-07-06 20:50:48,SESSION_01316
INT_04731,USER_287,HOTEL_363,view,2025-06-28 04:03:58,SESSION_01036
INT_04732,USER_647,HOTEL_444,book,2025-07-30 16:17:22,SESSION_01441
INT_04733,USER_329,HOTEL_142,view,2025-06-16 19:23:13,SESSION_00919
INT_04734,USER_880,HOTEL_351,view,2025-07-13 21:23:00,SESSION_01098
INT_04735,USER_474,HOTEL_373,click,2025-08-31 01:50:56,SESSION_00889
INT_04736,USER_283,HOTEL_328,click,2025-06-26 20:53:41,SESSION_01032
INT_04737,USER_561,HOTEL_403,book,2025-06-28 04:30:50,SESSION_01296
INT_04738,USER_390,HOTEL_306,search,2025-08-05 01:28:15,SESSION_01302
INT_04739,USER_815,HOTEL_233,favourite,2025-06-08 09:34:03,SESSION_00465
INT_04740,USER_759,HOTEL_287,search,2025-08-31 02:14:03,SESSION_01357
INT_04741,USER_648,HOTEL_203,click,2025-07-07 20:26:22,SESSION_01112
INT_04742,USER_477,HOTEL_363,click,2025-09-02 07:46:19,SESSION_00600
INT_04743,USER_881,HOTEL_067,search,2025-07-17 13:11:16,SESSION_01112
INT_04744,USER_528,HOTEL_159,click,2025-06-24 00:59:20,SESSION_00060
INT_04745,USER_878,HOTEL_478,view,2025-09-02 12:13:28,SESSION_01481
INT_04746,USER_119,HOTEL_305,view,2025-07-31 07:01:43,SESSION_00568
INT_04747,USER_002,HOTEL_266,view,2025-06-16 17:33:40,SESSION_01588
INT_04748,USER_999,HOTEL_395,view,2025-08-03 11:29:34,SESSION_01481
INT_04749,USER_173,HOTEL_009,view,2025-08-03 09:20:31,SESSION_00726
INT_04750,USER_510,HOTEL_431,view,2025-08-01 17:42:24,SESSION_00812
INT_04751,USER_974,HOTEL_498,book,2025-07-08 23:18:30,SESSION_01115
INT_04752,USER_612,HOTEL_007,book,2025-08-10 15:33:05,SESSION_01554
INT_04753,USER_899,HOTEL_381,view,2025-07-27 04:10:37,SESSION_00392
INT_04754,USER_869,HOTEL_250,click,2025-06-26 21:46:10,SESSION_01515
INT_04755,USER_522,HOTEL_332,search,2025-07-05 12:30:23,SESSION_00046
INT_04756,USER_994,HOTEL_235,view,2025-06-19 16:01:30,SESSION_00045
INT_04757,USER_065,HOTEL_052,favourite,2025-09-01 16:01:48,SESSION_00167
INT_04758,USER_832,HOTEL_350,view,2025-06-12 11:08:57,SESSION_00961
INT_04759,USER_037,HOTEL_159,view,2025-08-07 16:03:03,SESSION_00818
INT_04760,USER_322,HOTEL_481,book,2025-07-07 23:09:14,SESSION_00182
INT_04761,USER_624,HOTEL_215,click,2025-06-16 06:52:34,SESSION_01124
INT_04762,USER_333,HOTEL_314,favourite,2025-07-21 20:12:46,SESSION_00261
INT_04763,USER_620,HOTEL_099,view,2025-06-15 21:17:21,SESSION_00883
INT_04764,USER_529,HOTEL_056,search,2025-07-11 06:57:04,SESSION_00142
INT_04765,USER_510,HOTEL_118,click,2025-07-31 02:49:39,SESSION_00585
INT_04766,USER_655,HOTEL_046,search,2025-07-05 21:04:35,SESSION_00406
INT_04767,USER_392,HOTEL_119,view,2025-07-08 00:13:14,SESSION_01493
INT_04768,USER_804,HOTEL_371,view,2025-08-19 19:33:32,SESSION_01344
INT_04769,USER_705,HOTEL_326,click,2025-07-21 10:59:04,SESSION_00440
INT_04770,USER_937,HOTEL_141,favourite,2025-08-10 13:02:58,SESSION_00457
INT_04771,USER_973,HOTEL_308,view,2025-06-20 13:06:35,SESSION_00962
INT_04772,USER_705,HOTEL_253,search,2025-06-27 01:06:39,SESSION_00583
INT_04773,USER_026,HOTEL_181,click,2025-07-03 19:48:21,SESSION_01181
INT_04774,USER_633,HOTEL_387,view,2025-09-02 14:50:40,SESSION_01429
INT_04775,USER_138,HOTEL_165,view,2025-07-24 20:36:09,SESSION_01170
INT_04776,USER_890,HOTEL_085,book,2025-06-29 03:37:02,SESSION_00712
INT_04777,USER_300,HOTEL_185,search,2025-08-22 06:04:49,SESSION_01335
INT_04778,USER_554,HOTEL_296,view,2025-07-13 16:27:22,SESSION_00146
INT_04779,USER_406,HOTEL_123,view,2025-07-21 18:49:14,SESSION_00692
INT_04780,USER_272,HOTEL_163,view,2025-08-12 04:25:20,SESSION_01597
INT_04781,USER_130,HOTEL_026,view,2025-08-19 03:56:54,SESSION_00429
INT_04782,USER_490,HOTEL_306,search,2025-07-17 21:56:01,SESSION_00805
INT_04783,USER_536,HOTEL_247,click,2025-06-15 18:40:25,SESSION_01145
INT_04784,USER_287,HOTEL_395,favourite,2025-06-16 19:45:20,SESSION_00544
INT_04785,USER_947,HOTEL_412,view,2025-08-05 12:51:24,SESSION_00905
INT_04786,USER_660,HOTEL_288,search,2025-06-15 13:33:45,SESSION_01100
INT_04787,USER_117,HOTEL_315,view,2025-06-12 05:30:04,SESSION_01345
INT_04788,USER_079,HOTEL_086,view,2025-08-11 17:43:25,SESSION_00825
INT_04789,USER_309,HOTEL_011,click,2025-08-28 15:11:38,SESSION_00962
INT_04790,USER_877,HOTEL_073,view,2025-07-21 10:25:26,SESSION_01639
INT_04791,USER_562,HOTEL_169,view,2025-07-16 19:58:38,SESSION_00743
INT_04792,USER_150,HOTEL_040,search,2025-06-23 11:19:58,SESSION_01162
INT_04793,USER_398,HOTEL_043,search,2025-08-25 18:41:42,SESSION_01033
INT_04794,USER_589,HOTEL_086,view,2025-07-19 02:54:49,SESSION_01351
INT_04795,USER_939,HOTEL_141,view,2025-06-19 06:50:38,SESSION_00372
INT_04796,USER_751,HOTEL_153,view,2025-06-14 01:18:05,SESSION_01355
INT_04797,USER_289,HOTEL_127,book,2025-08-22 11:41:50,SESSION_01006
INT_04798,USER_174,HOTEL_326,book,2025-07-11 15:39:44,SESSION_00693
INT_04799,USER_630,HOTEL_005,favourite,2025-08-10 14:12:14,SESSION_01408
INT_04800,USER_177,HOTEL_281,view,2025-06-19 05:51:43,SESSION_01329
INT_04801,USER_285,HOTEL_247,view,2025-07-09 06:56:01,SESSION_00378
INT_04802,USER_728,HOTEL_118,view,2025-06-22 17:49:49,SESSION_01082
INT_04803,USER_330,HOTEL_204,view,2025-06-09 17:38:42,SESSION_01076
INT_04804,USER_667,HOTEL_331,search,2025-06-29 09:58:10,SESSION_00661
INT_04805,USER_802,HOTEL_325,view,2025-07-18 02:13:13,SESSION_01598
INT_04806,USER_349,HOTEL_028,favourite,2025-07-08 11:20:54,SESSION_00904
INT_04807,USER_329,HOTEL_092,book,2025-08-09 18:55:14,SESSION_00396
INT_04808,USER_714,HOTEL_059,click,2025-07-06 00:45:47,SESSION_00051
INT_04809,USER_168,HOTEL_366,book,2025-07-05 13:26:24,SESSION_00034
INT_04810,USER_668,HOTEL_408,view,2025-08-03 18:33:40,SESSION_00780
INT_04811,USER_153,HOTEL_421,favourite,2025-06-06 23:06:07,SESSION_01215
INT_04812,USER_433,HOTEL_027,click,2025-06-21 10:51:03,SESSION_00999
INT_04813,USER_741,HOTEL_200,view,2025-08-22 05:57:41,SESSION_00019
INT_04814,USER_309,HOTEL_351,book,2025-08-31 10:29:57,SESSION_01420
INT_04815,USER_933,HOTEL_374,favourite,2025-07-02 07:22:30,SESSION_00184
INT_04816,USER_851,HOTEL_024,view,2025-07-16 14:13:21,SESSION_01631
INT_04817,USER_468,HOTEL_012,favourite,2025-06-24 00:05:02,SESSION_01303
INT_04818,USER_077,HOTEL_325,book,2025-07-20 15:23:15,SESSION_00869
INT_04819,USER_102,HOTEL_051,favourite,2025-06-11 00:54:59,SESSION_01128
INT_04820,USER_919,HOTEL_365,view,2025-08-13 18:27:51,SESSION_00765
INT_04821,USER_766,HOTEL_167,favourite,2025-07-24 05:39:00,SESSION_01556
INT_04822,USER_585,HOTEL_165,view,2025-06-13 02:41:30,SESSION_00178
INT_04823,USER_424,HOTEL_435,view,2025-08-10 18:22:25,SESSION_00131
INT_04824,USER_831,HOTEL_027,click,2025-07-19 02:00:06,SESSION_00040
INT_04825,USER_665,HOTEL_004,view,2025-06-07 08:17:34,SESSION_01120
INT_04826,USER_316,HOTEL_178,book,2025-08-21 06:40:53,SESSION_00160
INT_04827,USER_882,HOTEL_408,view,2025-06-08 02:11:59,SESSION_01501
INT_04828,USER_246,HOTEL_229,view,2025-07-11 15:08:08,SESSION_00248
INT_04829,USER_330,HOTEL_024,book,2025-07-02 04:58:45,SESSION_01271
INT_04830,USER_982,HOTEL_099,click,2025-07-16 13:02:16,SESSION_00568
INT_04831,USER_539,HOTEL_429,book,2025-07-09 00:55:36,SESSION_00863
INT_04832,USER_261,HOTEL_285,view,2025-06-29 18:46:30,SESSION_01466
INT_04833,USER_807,HOTEL_085,book,2025-07-24 07:41:11,SESSION_00880
INT_04834,USER_291,HOTEL_147,search,2025-07-06 02:31:04,SESSION_00824
INT_04835,USER_897,HOTEL_391,view,2025-07-09 15:14:26,SESSION_00183
INT_04836,USER_120,HOTEL_182,view,2025-08-10 06:12:09,SESSION_00911
INT_04837,USER_411,HOTEL_407,search,2025-07-23 04:51:46,SESSION_00954
INT_04838,USER_835,HOTEL_149,view,2025-08-14 11:40:02,SESSION_00187
